申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"6,200,000",,,,有,1111101,,大寮區,翁公園段,11.19,其他-商業區,無使用分區資料,無土地編定使用地類別資料,83.65,見其他登記事項,鋼筋混凝土造,14,1100223,2,四層;,,,崇明街37號四樓,大寮區,翁公園段,38080000,6572000,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"6,200,000",,,"1,250,000",有,1101106,,大寮區,翁公園段二小段,29.99,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,108.02,見其他登記事項,鋼筋混凝土造,5,1110905,0,五層;,"1,250,000",21.03,黃厝路83號五樓之1,大寮區,翁公園段二小段,53560000,6906000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"6,180,000",,,"1,250,000",有,1101002,,大寮區,翁公園段二小段,29.96,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,108.02,見其他登記事項,鋼筋混凝土造,5,1110905,0,四層;,"1,250,000",21.03,黃厝路83號四樓之1,大寮區,翁公園段二小段,53560000,6885000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"6,170,000",,,"1,050,000",有,1100409,,大寮區,翁公園段二小段,32.54,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,110.9,見其他登記事項,鋼筋混凝土造,5,1110905,0,五層;,"1,050,000",16.55,黃厝路83號五樓之2,大寮區,翁公園段二小段,53560000,6907000,0901.預售屋、或土地及建物分件登記案件
買賣,土地,2,0,,,,,有,,"6,105,386",,,,無,1110722,,大寮區,六合段,288.33,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,六合段 283-8 地號,大寮區,六合段,2830008,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"6,100,000",,,,有,1111004,,大寮區,中庄北段,19.47,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,119.94,住家用,鋼筋混凝土造,7,820429,29,一層;,0,0,瑞祥街42巷10號,大寮區,中庄北段,11160000,725000,0102.傢俱設備費
買賣,房地(土地+建物)+車位,3,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,050,000",,,,有,1111025,附冷氣,大寮區,內厝段,14.44,其他-商業區,無使用分區資料,無土地編定使用地類別資料,137.45,住家用,鋼筋混凝土造,14,880305,24,九層;,0,24.08,長泰街12號九樓,大寮區,內厝段,8380001,1495000,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"6,030,000",,,"1,200,000",有,1091030,,大寮區,翁公園段二小段,32.51,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,115.38,見其他登記事項,鋼筋混凝土造,5,1110905,0,四層;,"1,200,000",21.03,黃厝路83號四樓之2,大寮區,翁公園段二小段,53560000,6886000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"6,020,000",,,"750,000",有,1101119,,大寮區,翁公園段二小段,28.33,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,92.61,見其他登記事項,鋼筋混凝土造,5,1110905,0,一層;,"750,000",10.54,黃厝路85號,大寮區,翁公園段二小段,53560000,6825000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"6,010,000",,,"950,000",有,1100516,111.11.11契約讓與，成交價格新台幣706萬元整,大寮區,翁公園段二小段,33.1,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,102.91,見其他登記事項,鋼筋混凝土造,5,1110905,0,三層;,"950,000",0,黃厝路86號三樓之3,大寮區,翁公園段二小段,53560000,6855000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物),4,1,,6,1,4,有,透天厝,"6,000,000",,,,無,1110916,,大寮區,大寮段,75.35,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,162.67,住家用,鋼筋混凝土造,3,801119,31,一層;二層;三層;屋頂突出物;,,,大寮路759巷15號,大寮區,大寮段,21800020,1838000,
買賣,房地(土地+建物),1,1,,4,3,3,有,透天厝,"6,000,000",,,,無,1110903,,大寮區,山子頂段,74,其他-農業區,無使用分區資料,無土地編定使用地類別資料,161.31,住商用,鋼筋混凝土造,3,790301,33,一層;二層;三層;屋頂突出物;,,,永芳路128號,大寮區,山子頂段,41570029,3944000,0302.頂樓加蓋
買賣,土地,1,0,,4,2,3,有,,"6,000,000",,,,無,1111101,未保存建物門牌大寮區勝利街6號,大寮區,中庄北段,115.97,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,中庄北段 973-4 地號,大寮區,中庄北段,9730004,,0201.親友、員工、共有人或其他特殊關係間之交易0401.未登記建物
買賣,房地(土地+建物),1,1,,6,2,4,有,透天厝,"6,000,000",,,,無,1111104,,大寮區,中庄北段,36.54,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,110.53,住家用,鋼筋混凝土造,4,830310,29,一層;二層;三層;四層;屋頂突出物;騎樓;,,,八德路459號,大寮區,中庄北段,11560000,884000,0201.親友、員工、共有人或其他特殊關係間之交易0301.陽台外推0304.其他增建
買賣,房地(土地+建物),1,1,,3,1,2,有,透天厝,"6,000,000",,,,無,1110920,,大寮區,翁公園段,44,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,75.5,住家用,加強磚造,2,640525,47,一層;二層;,,,仁愛路34巷16號,大寮區,翁公園段,38690031,6004000,
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"5,980,000",,,,無,1111008,"壹樓空地、一樓廚房、二,三樓陽台",大寮區,翁公園段,72,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,126.42,住商用,鋼筋混凝土造,3,700610,41,一層;二層;三層;,,,鳳屏一路718巷20號,大寮區,翁公園段,38240029,980000,0304.其他增建
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,900,000",,,,有,1111101,,大寮區,翁公園段二小段,33.61,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,107.64,見其他登記事項,鋼筋混凝土造,5,1110525,0,四層;,0,9.27,光明路三段493號四樓之2,大寮區,翁公園段二小段,52520000,6812000,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,900,000",,,"1,150,000",有,1100118,,大寮區,翁公園段二小段,33.61,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,107.64,見其他登記事項,鋼筋混凝土造,5,1110525,0,四層;,"1,150,000",9.27,光明路三段493號四樓之2,大寮區,翁公園段二小段,52520000,6812000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,880,000",,,"1,150,000",有,1091208,,大寮區,翁公園段二小段,33.83,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,108.12,見其他登記事項,鋼筋混凝土造,5,1110525,0,四層;,"1,150,000",9.27,光明路三段493號四樓之1,大寮區,翁公園段二小段,52520000,6811000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物),1,1,,3,2,2,有,透天厝,"5,880,000",,,,無,1110916,,大寮區,後庄段,59.57,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,81.32,住家用,加強磚造,2,611101,50,一層;二層;,,,民興街23號,大寮區,後庄段,6560000,716000,0102.傢俱設備費0302.頂樓加蓋0304.其他增建
買賣,土地,7,0,,,,,有,,"5,865,000",,,,無,1111115,,大寮區,義仁段,570.26,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,義仁段 890-44 地號,大寮區,義仁段,8900044,,
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"5,860,000",,,,有,1100509,,大寮區,翁公園段二小段,37.28,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,108.02,見其他登記事項,鋼筋混凝土造,5,1110905,0,四層;,,,黃厝路85號四樓之1,大寮區,翁公園段二小段,53560000,6880000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,860,000",,,"1,150,000",有,1100113,,大寮區,翁公園段二小段,33.83,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,108.12,見其他登記事項,鋼筋混凝土造,5,1110525,0,五層;,"1,150,000",9.27,光明路三段493號五樓之1,大寮區,翁公園段二小段,52520000,6819000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,860,000",,,"1,150,000",有,1100119,,大寮區,翁公園段二小段,33.83,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,108.12,見其他登記事項,鋼筋混凝土造,5,1110525,0,二層;,"1,150,000",9.27,光明路三段493號二樓之1,大寮區,翁公園段二小段,52520000,6795000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,850,000",,,"1,050,000",有,1100311,,大寮區,翁公園段二小段,33.61,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,107.64,見其他登記事項,鋼筋混凝土造,5,1110525,0,五層;,"1,050,000",9.27,光明路三段493號五樓之2,大寮區,翁公園段二小段,52520000,6820000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,840,000",,,"950,000",有,1091207,,大寮區,翁公園段二小段,33.1,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,102.91,見其他登記事項,鋼筋混凝土造,5,1110905,0,三層;,"950,000",0,黃厝路87號三樓之3,大寮區,翁公園段二小段,53560000,6849000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,830,000",,,"1,200,000",有,1100425,,大寮區,翁公園段二小段,29.96,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,108.02,見其他登記事項,鋼筋混凝土造,5,1110905,0,三層;,"1,200,000",21.03,黃厝路83號三樓之1,大寮區,翁公園段二小段,53560000,6864000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,7,1,1,3,2,1,有,住宅大樓(11層含以上有電梯),"5,800,000",,,,有,1111002,,大寮區,六合段,21.37,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,136.31,住家用,鋼筋混凝土造,12,830611,28,六層;,0,0,拷潭路163之8號六樓,大寮區,六合段,10160000,365000,0102.傢俱設備費
買賣,房地(土地+建物),4,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"5,800,000",,,,有,1111005,其他增建: 露台遮雨棚,大寮區,後壁寮段,3.15,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,142.75,住家用,鋼筋混凝土造,13,830803,28,三層;,,,大智街15巷45號三樓,大寮區,後壁寮段,4820000,436000,0304.其他增建
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,800,000",,,"1,150,000",有,1100306,,大寮區,翁公園段二小段,33.13,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,106.57,見其他登記事項,鋼筋混凝土造,5,1110525,0,四層;,"1,150,000",9.27,光明路三段495號四樓之1,大寮區,翁公園段二小段,52520000,6807000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,800,000",,,"1,300,000",有,1090809,,大寮區,翁公園段二小段,28.75,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,117.24,見其他登記事項,鋼筋混凝土造,6,1110614,0,五層;,"1,300,000",21.66,琉球路163號五樓之2,大寮區,翁公園段二小段,53810000,6748000,0901.預售屋、或土地及建物分件登記案件
買賣,土地,5,0,,,,,有,,"5,800,000",,,,無,1110621,,大寮區,義和段,290.55,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,義和段 84-0 地號,大寮區,義和段,840000,,
買賣,土地,3,0,,,,,有,,"5,800,000",,,,無,1111019,,大寮區,翁公園段二小段,263.25,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,翁公園段二小段 5031-5 地號,大寮區,翁公園段二小段,50310005,,0401.未登記建物
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,790,000",,,"1,300,000",有,1090801,,大寮區,翁公園段二小段,28.75,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,117.24,見其他登記事項,鋼筋混凝土造,6,1110614,0,五層;,"1,300,000",21.66,琉球路165號五樓之3,大寮區,翁公園段二小段,53810000,6745000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,760,000",,,"1,150,000",有,1100109,,大寮區,翁公園段二小段,33.13,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,106.57,見其他登記事項,鋼筋混凝土造,5,1110525,0,三層;,"1,150,000",9.27,光明路三段495號三樓之1,大寮區,翁公園段二小段,52520000,6799000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,750,000",,,"1,050,000",有,1100501,,大寮區,翁公園段二小段,32.93,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,105.94,見其他登記事項,鋼筋混凝土造,5,1110525,0,三層;,"1,050,000",9.27,光明路三段495號三樓之2,大寮區,翁公園段二小段,52520000,6800000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"5,750,000",,,,有,1100515,,大寮區,翁公園段二小段,37.28,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,108.02,見其他登記事項,鋼筋混凝土造,5,1110905,0,二層;,,,黃厝路85號二樓之1,大寮區,翁公園段二小段,53560000,6838000,0901.預售屋、或土地及建物分件登記案件
買賣,土地,1,0,,,,,有,,"5,750,000",,,,無,1101214,"土地價款：4,664,000元；未登記建物價款：1,086,000元。",大寮區,赤崁段,356,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段 2047-5 地號,大寮區,赤崁段,20470005,,0401.未登記建物1001.交易含多筆土地，有個別交易價格，本申報書申報之地號
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,730,000",,,"1,300,000",有,1090808,,大寮區,翁公園段二小段,27.88,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,114.26,見其他登記事項,鋼筋混凝土造,6,1110614,0,三層;,"1,300,000",21.66,琉球路166號三樓之2,大寮區,翁公園段二小段,53810000,6701000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,720,000",,,"1,300,000",有,1091002,,大寮區,翁公園段二小段,27.88,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,114.26,見其他登記事項,鋼筋混凝土造,6,1110614,0,二層;,"1,300,000",21.66,琉球路165號二樓之1,大寮區,翁公園段二小段,53810000,6683000,0901.預售屋、或土地及建物分件登記案件
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"5,710,000",,,"650,000",有,1101031,,大寮區,翁公園段二小段,30.65,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,99.37,見其他登記事項,鋼筋混凝土造,5,1110905,0,五層;,"650,000",10.54,黃厝路85號五樓之2,大寮區,翁公園段二小段,53560000,6902000,0901.預售屋、或土地及建物分件登記案件
